#NWS FLOOD STAGES with USGS ID'S
#Tediously Assembled By: Warren Pettee (Github: WEP11, Twitter: @wpettee)
#Probably by no means complete?

NWS ID, USGS ID, Action, Minor, Moderate, Major, Stage Units, Site Name, State
LOMM8, 06102050,nan,nan,nan,nan,nan,Loma,MT
LOGM8, 06052500,8,9,10,11,ft,Logan,MT
LOCM8, 06326500,nan,nan,nan,nan,ft,Locate,MT
LIVM8, 06192500,nan,9.5,10,10.5,ft,Livingston,MT
LGEM8, 06145500,nan,nan,nan,nan,nan,McRae Creek at International Boundary,MT
LGCW4, 06303500,nan,nan,nan,nan,nan,Canyon,WY
LDKM8, 06115200,23,25,29,33,ft,Landusky,MT
KINW4, 06227600,8,9,10,nan,ft,Kinnear,WY
KERM8, 12371550,nan,nan,nan,nan,ft,Polson,MT
KBDM8, 12301933,nan,27.5,nan,nan,ft,Libby Dam near Libby,MT
JRUM8, 06110020,nan,nan,nan,nan,ft,Utica,MT
JKSM8, 06023500,nan,nan,nan,nan,nan,Jackson,MT
JDRM8, 06114700,nan,nan,nan,nan,nan,Winifred near mouth,MT
ISLI1, 13042500,nan,nan,nan,nan,ft,Island Park,ID
IPDI1, 13042000,nan,nan,nan,nan,ft,Island Park,ID
HWCM8, 06307600,nan,nan,nan,nan,nan,Birney,MT
HVRM8, 06140500,9,10,15,18,ft,Havre,MT
HTRM8, 06066500,nan,nan,nan,nan,ft,Holter Dam near Wolf Creek,MT
HRLM8, 06154100,nan,nan,nan,nan,nan,Harlem,MT
HRDM8, 06294000,nan,8,10,11.8,ft,Hardin,MT
HLWM8, 06120500,nan,7,7.5,8,ft,Harlowton,MT
HLKI1, 13039000,nan,nan,nan,nan,ft,Henrys Lake,ID
HENI1, 13039500,nan,nan,nan,nan,ft,Lake,ID
HCFI1, 13041010,nan,nan,nan,nan,ft,Coffee Pot Rapids,ID
HASM8, 06065500,nan,nan,nan,nan,ft,Hauser Dam near Helena,MT
GSCM8, 06166000,nan,nan,nan,nan,nan,Saco,MT
GRYM8, 06038500,nan,nan,nan,nan,ft,GRAYLING,MT
GRGM8, 05013900,nan,nan,nan,nan,nan,Many Glacier,MT
GNLM8, 06026210,nan,nan,nan,nan,nan,Glen,MT
GMJW4, 06037100,6,nan,nan,nan,ft,Madison Junction,WY
GLWM8, 06174200,23,25,29,31,ft,Glasgow,MT
GLNM8, 06327500,51.5,53.5,60,65,ft,Glendive,MT
GLGM8, 06043500,5,6,7,7.5,ft,Gallatin Gateway,MT
GFSM8, 06090000,nan,nan,nan,nan,ft,Great Falls,MT
GFLM8, 06090300,nan,nan,nan,nan,ft,Great Falls,MT
GDRM8, 06191000,5.5,nan,nan,nan,ft,Mammoth,WY
GCAW4, 06305700,nan,nan,nan,nan,nan,Acme,WY
FRYM8, 06295000,nan,14,16,18,ft,Forsyth,MT
FRBM8, 12369000,nan,nan,nan,nan,ft,Bigfork,MT
FPOM8, 12372000,nan,18,nan,nan,ft,Polson,MT
FOYM8, 12366500,nan,nan,nan,nan,ft,Foys Bend near Kalispell,MT
FISM8, 12302055,7,7.5,8.5,10,ft,Libby,MT
FCFM8, 12355500,12.5,13,17,19,ft,Columbia Falls,MT
FBNM8, 06090800,13,13.5,15,17,ft,Fort Benton,MT
ERNM8, 06135000,nan,nan,nan,nan,nan,Rudyard,MT
EPRM8, 06178500,8,10,nan,nan,ft,Intl Boundary,MT
EPCW4, 06289820,nan,nan,nan,nan,ft,Dayton,WY
EGBM8, 06048650,nan,nan,nan,nan,ft,Bozeman,MT
EDNM8, 06077500,nan,nan,nan,nan,ft,Eden,MT
EDGM8, 06208500,nan,8.5,9.5,10.5,ft,Edgar,MT
DUBW4, 06218500,4.5,5,5.5,6,ft,Dubois,WY
DTTM8, 06108000,7.5,9,nan,nan,ft,Dutton,MT
DSLM8, 06306300,nan,nan,nan,nan,ft,Decker,MT
DRUM8, 12331600,8,8.5,10.5,12,ft,Drummond,MT
DRMM8, 12331800,7,8,10,11.5,ft,Drummond,MT
DMRM8, 06155030,nan,nan,nan,nan,nan,Dodson,MT
DLGM8, 12324200,5,6,nan,nan,ft,Deer Lodge,MT
DKRM8, 06307500,nan,nan,nan,nan,ft,Tongue River Reservoir,MT
DILM8, 06017000,nan,nan,nan,nan,nan,Dillon,MT
DBRM8, 06073500,5.8,6.5,8,11,ft,Craig,MT
DAYW4, 06298000,nan,nan,nan,nan,ft,Dayton,WY
DARM8, 12344000,7,7.5,nan,nan,ft,Darby,MT
CROW4, 06225500,9,10,10.5,11,ft,Crowheart,WY
CORM8, 06191500,nan,11,12,13,ft,Corwin Springs,MT
CMRM8, 06038800,nan,nan,nan,nan,ft,Kirby Ranch near Cameron,MT
CMNM8, 06040000,nan,nan,nan,nan,nan,Cameron,MT
CLBM8, 06185500,17,19,21,25,ft,Culbertson,MT
CFMM8, 12363000,12.5,13,18,22,ft,Columbia Falls,MT
CCMM8, 06142400,nan,nan,nan,nan,nan,Chinook near mouth,MT
CCCI1, 13112000,nan,nan,nan,nan,ft,Camas,ID
CCBW4, 06318500,5.5,6.5,nan,nan,ft,Buffalo,WY
CBMM8, 06185110,nan,nan,nan,nan,ft,Culbertson,MT
CBKM8, 06099000,nan,nan,nan,nan,ft,Cut Bank,MT
CASM8, 06074000,nan,nan,nan,nan,ft,Cascade,MT
BYDM8, 06211000,nan,nan,nan,nan,nan,Cooney Reservoir near Boyd,MT
BVSI1, 13113000,nan,nan,nan,nan,ft,Spencer,ID
BTMM8, 06200000,nan,7,8,9,ft,Big Timber,MT
BTCM8, 06090500,5.5,6.5,8,10,ft,Monarch,MT
BSMM8, 06139500,nan,nan,nan,nan,nan,Havre,MT
BOYM8, 06211500,nan,nan,nan,nan,nan,Boyd,MT
BONM8, 12340000,9.5,10,16,17,ft,Bonner,MT
BNYM8, 06307616,nan,7,nan,nan,ft,Birney Day School near Birney,MT
BLDM8, 06033000,nan,nan,nan,nan,ft,Boulder,MT
BKTM8, 12323240,4,4.3,nan,nan,ft,Butte,MT
BITM8, 12352500,10,11,13,15,ft,Missoula,MT
BILM8, 06214500,nan,13.5,14.5,15.5,ft,Billings,MT
BHRM8, 06286400,nan,nan,nan,nan,ft,Bighorn Reservoir,MT
BHDM8, 06024540,nan,nan,nan,nan,nan,Mudd Creek near Wisdom,MT
BHBW4, 06274300,9.5,10.5,nan,nan,ft,Basin,WY
BGKM8, 06024450,nan,nan,nan,nan,nan,Big Lake Creek at Wisdom,MT
BGHM8, 06294500,nan,nan,nan,nan,ft,Bighorn,MT
BGCM8, 06183450,10,12,nan,nan,ft,Antelope,MT
BFYM8, 06207500,nan,8,9,10,ft,Belfry,MT
BELM8, 12353000,10.5,11,12,13,ft,Missoula,MT
BDCM8, 06093200,6,7,nan,nan,ft,Four Horns Canal near Browning,MT
BCMM8, 06151500,nan,nan,nan,nan,nan,Chinook,MT
BCHM8, 06167500,nan,nan,nan,nan,nan,Hinsdale,MT
BBRW4, 06281000,8.5,9.5,10.5,nan,ft,Buffalo Bill Reservoir,WY
BARM8, 06016000,nan,nan,nan,nan,nan,Barretts,MT
ASLM8, 06307830,nan,nan,nan,nan,ft,Ashland at Brandenberg Bridge,MT
ARVW4, 06317000,nan,nan,nan,nan,ft,Arvada,WY
ANDM8, 12323760,4,4.4,nan,nan,ft,Anaconda,MT
ABOM8, 12340500,9.5,10,11,13,ft,Missoula,MT
YANS2, 06467500,18,20,21,23,ft,Yankton,SD
WTRN1, 06800500,15,17,18,21,ft,Waterloo,NE
WSHK1, 06884200,13,18,19,35,ft,Washington,KS
WPNN1, 06799350,10,12,16,18.7,ft,West Point,NE
WLON1, 06799510,16,18,20,24,ft,Winslow,NE
WLBN1, 06881200,11,12.5,16,21,ft,Wilber,NE
WHLN1, 06600900,18.5,20,nan,nan,ft,Walthill,NE
VRDN1, 06465500,6,7,9,10,ft,Verdel,NE
VLPN1, 06803430,18,20,28,nan,ft,Valparaiso,NE
VERN1, 06453600,10,12,15,17,ft,Verdel,NE
VENN1, 06796550,15,15.5,nan,nan,ft,Venice,NE
UION1, 06806500,23,25,28,30,ft,Union,NE
UEHN1, 06799500,16,18,19,21,ft,Uehling,NE
TYLN1, 06786000,5,7,8,10,ft,Taylor,NE
TSCK1, 06869500,20,25,29,32,ft,Tescott,KS
TLDN1, 06798780,15,15.5,nan,nan,ft,Tilden,NE
THYN1, 06803420,19.5,22,27,nan,ft,Touhy,NE
SWTN1, 06783500,15,16.5,18,21,ft,Sweetwater,NE
SWRN1, 06880500,16,18,22,27,ft,Seward,NE
SWDN1, 06880000,13,15,17,20,ft,Seward,NE
SUTN1, 06691000,5,6.5,7.5,8.5,ft,Sutherland,NE
STTN1, 06828500,10,11,13,15,ft,Stratton,NE
STMN1, 06847500,17,19,22,26,ft,Stamford,NE
SSCN1, 06486000,27,30,33,36,ft,Sioux City,NE
SRPN1, 06879900,6,7,10,12,ft,Surprise,NE
SRBN1, 06799385,16,18,21,23,ft,Scribner,NE
SPUN1, 06790500,6,7,10,12,ft,St. Paul,NE
SPLN1, 06785000,7,8,10,12,ft,St. Paul,NE
SPKN1, 06461500,5,6,10,12,ft,Sparks,NE
SPGS2, 06466700,9,10,12,14,ft,Springfield,SD
SPDN1, 06791500,7,8,11,13,ft,Spalding,NE
SNDK1, 06854500,5,10,13,15,ft,Scandia,KS
SNCK1, 06814000,16,21,23.5,40,ft,Seneca,KS
SMIN1, 06784000,6.5,7.5,12,15,ft,St. Michael,NE
SIVN1, 06773500,8,9,11,16,ft,Silver Creek,NE
SILN1, 06772898,10,11,13,15,ft,Silver Creek,NE
SBRN1, 06680500,9,10,11.5,13,ft,Scottsbluff,NE
RVRN1, 06851090,8,9,10.5,13.5,ft,Riverton,NE
RULN1, 06813500,15,17,21,25.6,ft,Rulo,NE
RSON1, 06764880,7,9,11,13,ft,Roscoe,NE
ROCN1, 06803000,14,19,21.5,23,ft,Roca,NE
RIVN1, 06771000,10,11,15,20,ft,Riverdale,NE
RABN1, 06610770,nan,nan,nan,nan,nan,Q Street at Omaha,NE
PWBN1, 06610793,nan,nan,nan,nan,nan,Papillion,NE
PTMN1, 06805600,25,26,32,35,ft,Plattsmouth,NE
PSBN1, 06610788,nan,nan,nan,nan,nan,Chalco,NE
PRCN1, 06799100,10,12,14,16,ft,Pierce,NE
PLGN1, 06799315,10,12,14,15,ft,Pilger,NE
PEDN1, 06799450,18,20,21,23,ft,Pender,NE
PASN1, 06835000,7.5,10,11,12,ft,Palisade,NE
PALN1, 06834000,5.5,7,8,9,ft,Palisade,NE
OVTN1, 06768000,6.5,7.5,12,14,ft,Overton,NE
ORNN1, 06844500,8,9,11,13,ft,Orleans,NE
ORIW4, 06652000,7,8,9,10,ft,Orin,WY
ORDN1, 06788500,5,5.5,6,6.5,ft,Ord,NE
OMLN1, 06610765,nan,nan,nan,nan,nan,Ak-sar-ben at Omaha,NE
OMHN1, 06610000,25,29,32,40,ft,Omaha,NE
OMCN1, 06610760,nan,nan,nan,nan,nan,Blondo Street at Omaha,NE
OMBN1, 06610740,nan,nan,nan,nan,nan,Pacific Street at Omaha,NE
OHAN1, 06610732,nan,nan,nan,nan,nan,Fort Street at Omaha,NE
NPTN1, 06693000,5.5,6,6.5,7,ft,North Platte,NE
NPSN1, 06765500,10,13,14,15,ft,North Platte,NE
NLSK1, 06876900,19,24,28,34,ft,Niles,KS
NLPN1, 06788988,8,9,11,12,ft,North Loup,NE
NLIN1, 06798500,9,11,12,14,ft,Neligh,NE
NKRN1, 06800000,10,11.5,13,17,ft,Nickerson,NE
NFKN1, 06799000,10,12,13,17,ft,Norfolk,NE
NEBS2, 06445685,13,15,18,19,ft,Nebraska-South Dakota State Line,SD
NEBN1, 06807000,16,18,23,27,ft,Nebraska City,NE
NBZN1, 06466500,6,9,11.5,nan,ft,Niobrara,NE
NBDN1, 06796000,7,8,12,15,ft,North Bend,NE
MWBN1, 06610785,nan,nan,nan,nan,nan,Millard,NE
MSON1, 06799230,18,20,23,25,ft,Madison,NE
MSJN1, 06478523,nan,nan,nan,nan,ft,St. James,NE
MRYK1, 06882510,30,35,38.2,43,ft,Marysville,KS
MRVN1, 06453620,23.5,24,25,26,ft,Verdel,NE
MRPN1, 06479097,18,20,22,24,ft,Ponca,NE
MRNN1, 06466010,20,21,23,24,ft,Niobrara,NE
MPSK1, 06876440,21,26,30,38,ft,Minneapolis,KS
MNTN1, 06682000,6.5,7.5,8.5,9.5,ft,Minatare,NE
MNTK1, 06887000,15,19,23,30,ft,Manhattan,KS
MLFK1, 06857050,1213,nan,nan,nan,ft,Milford Lake,KS
MKRN1, 06837000,8,9,11,13,ft,McCook,NE
MKLN1, 06478526,28,30,32,34,ft,Maskell,NE
MICN1, 06679500,6.5,7.5,8.5,9.5,ft,Mitchell,NE
MCKN1, 06836500,15,17,19,21,ft,McCook,NE
LVNN1, 06803520,15,16.5,20,21.5,ft,Lincoln,NE
LUSN1, 06803080,15.5,28,29.5,nan,ft,Lincoln (Pioneers Boulevard),NE
LSON1, 06686000,3,4,5,6,ft,Lisco,NE
LSCN1, 06803513,32,34,nan,nan,ft,Lincoln (70th Street),NE
LRTN1, 06793500,7,9,11.5,14,ft,Loretto,NE
LOUN1, 06805500,8,9,11,12,ft,Louisville,NE
LOKN1, 06803486,12,28,nan,nan,ft,Lincoln (Air Park Road),NE
LMCN1, 06803170,12,19,nan,nan,ft,Lincoln (SW 63rd Street),NE
LICN1, 06803510,14,16,21,24,ft,Lincoln (Arbor Road),NE
LHBN1, 06803093,11,17,20.5,24.5,ft,Lincoln (SW 56th Street),NE
LEWN1, 06687500,6.5,7.5,8.5,9.5,ft,Lewellen,NE
LESN1, 06796500,7.5,8,10,12,ft,Leshara,NE
LCWN1, 06799445,25,28,32,37,ft,Wakefield,NE
LCNN1, 06803500,14,20.5,26.5,29,ft,Lincoln (27th Street),NE
LATN1, 06803300,14.3,20,nan,nan,ft,Lincoln (27th Street),NE
KNGN1, 06690000,nan,nan,nan,nan,ft,Kingsley Dam,NE
KEBN1, 06610710,nan,nan,nan,nan,nan,Kennard,NE
KEAN1, 06770200,6,7,8,9,ft,Kearney,NE
JMSK1, 06855800,11,16,19,35,ft,Jamestown,KS
ITHN1, 06804000,17,19,22,23,ft,Ithaca,NE
IRVN1, 06610750,nan,nan,nan,nan,nan,Irvington,NE
IRLN1, 06610742,nan,nan,nan,nan,nan,Bennington,NE
HMRN1, 06601000,15,18,28,30,ft,Homer,NE
HENN1, 06674500,4.5,5.5,6.5,7.5,ft,Henry,NE
HDYN1, 06853500,9,11,11.5,12,ft,Hardy,NE
HBLN1, 06814500,26,28,29.5,31,ft,Humboldt,NE
HBGK1, 06884025,15,19,19.4,45,ft,Hollenberg,KS
HBCN1, 06823500,9,11,nan,nan,ft,Haigler,NE
HAIN1, 06821500,11,12,14,16,ft,Haigler,NE
GUIN1, 06853020,9,11,14,16,ft,Guide Rock,NE
GSBN1, 06610786,nan,nan,nan,nan,nan,Gretna,NE
GRWS2, 06453020,29,30,31,32,ft,Greenwood,SD
GRNN1, 06803555,18,20,24,31,ft,Greenwood,NE
GRIN1, 06770500,5.5,6.5,7,7.5,ft,Grand Island,NE
GPDN1, 06467000,1208,nan,nan,nan,ft,Gavins Point Dam,NE
GLNW4, 06646800,6,7,8,9,ft,Glenrock,WY
GEON1, 06794000,13,15,17,19,ft,Genoa,NE
GELN1, 06793000,9,10.5,12,13,ft,Genoa,NE
FULN1, 06792000,8,9,17,18,ft,Fullerton,NE
FRBN1, 06884000,17,18.5,20,23,ft,Fairbury,NE
FLLN1, 06815000,25,27,30,36,ft,Falls City,NE
FLAW4, 06670500,6,7,8,9,ft,Fort Laramie,WY
FKNN1, 06851000,8,9,11,13,ft,Franklin,NE
FKFK1, 06885500,14,19,27.5,40.5,ft,Frankfort,KS
FEWW4, 06755960,7,8,nan,nan,ft,19th Street Cheyenne,WY
FCKN1, 06610795,nan,nan,nan,nan,nan,Fork Crook,NE
EWIN1, 06797500,8,9,10,12,ft,Ewing,NE
EWDN1, 06610780,nan,nan,nan,nan,nan,Pacific Street at Omaha,NE
EKWN1, 06610773,nan,nan,nan,nan,nan,Elkhorn,NE
EDNN1, 00231700,21,24,27,30,ft,Furnas-Gosper County Line,NE
DWEN1, 06883000,8,10,16,17,ft,Deweese,NE
DRGN1, 06880800,13,15,22,24.4,ft,Dorchester,NE
DNCN1, 06774000,7,8,9,10,ft,Duncan,NE
DEWN1, 06881380,20.5,23.5,25,27,ft,DeWitt,NE
DCTN1, 06601200,nan,nan,nan,nan,nan,Decatur,NE
CYCK1, 06856600,10,15,21,28,ft,Clay Center,KS
CULN1, 06835500,7,8,10,12,ft,Culbertson,NE
CRTN1, 06881000,19,21,25,29,ft,Crete,NE
COZN1, 06766500,5.5,6.5,8,10,ft,Cozad (North Channel),NE
CNKK1, 06856000,10,15,18,30,ft,Concordia,KS
CLMN1, 06794500,9.5,10.5,15,20,ft,Columbus,NE
CLBN1, 06795500,18,20,21,22,ft,Columbus,NE
CERN1, 06803530,21,23,25.5,28,ft,Ceresco,NE
CENN1, 06772775,8,10,11,13,ft,Central City,NE
CAMN1, 06843500,8,9,10,16,ft,Cambridge,NE
CABN1, 06842000,nan,nan,nan,nan,ft,Harry Strunk Reservoir,NE
BVSN1, 06845200,14,16,18,20,ft,Beaver City,NE
BRON1, 06810070,31.5,33,38.5,43,ft,Brownville,NE
BRLN1, 06787500,7,8,nan,nan,ft,Burwell,NE
BLRK1, 06884700,21,26,52,68,ft,Blue Rapids,KS
BLBN1, 06610705,nan,nan,nan,nan,nan,Blair,NE
BLAN1, 06609100,23.5,26.5,28.2,33,ft,Blair,NE
BGPN1, 06684498,7,8,9,10,ft,Bridgeport,NE
BEVN1, 06847000,10,11,13,15,ft,Beaver City,NE
BENN1, 06824500,6,7,9,11,ft,Benkelman,NE
BEKN1, 06827500,8,9,11,13,ft,Benkelman,NE
BEBN1, 06610720,nan,nan,nan,nan,nan,Bennington,NE
BEAN1, 06881500,16,18,26,32,ft,Beatrice,NE
BDYN1, 06766000,6,7.5,9,11,ft,Brady,NE
BARN1, 06882000,18,20,27,33,ft,Barneston,NE
BANK1, 06884400,19,21,23,40,ft,Barnes 4 NE,KS
AXDN1, 06883940,13,14,15.5,16,ft,Alexandria,NE
ASTN1, 06805000,19,20,23,26,ft,Ashland,NE
ASNN1, 06804700,17,19,20,nan,ft,Ashland,NE
ASLN1, 06801000,19,20,22,26,ft,Ashland,NE
ARAN1, 00224600,30,32,33,35,ft,Furnas-Gosper County Line,NE
AMBN1, 06852000,15,17,22,25,ft,Amboy,NE
ALEK1, 06877120,10,15,27,33,ft,Abilene,KS
ALDN1, 06772000,9,10,11,12.2,ft,Alda,NE
ADAK1, 06876700,13,18,19,24,ft,Ada,KS
ABRN1, 06811500,20,22,23,27,ft,Auburn,NE
WWBC1, 10296000,5.5,6,6.5,7.3,ft,Coleville,CA
WVRN2, 10301700,nan,nan,nan,nan,ft,Weber Reservoir,NV
WSIN2, 10302002,7,7.5,8,8.5,ft,Schurz,NV
WOOC1, 10310000,13,14,14.5,15,ft,Woodfords,CA
WDKC1, 10336676,7.5,8,8.5,9,ft,Sunnyside,CA
WDHN2, 13174000,6203,6212,nan,nan,ft,Wildhorse Dam,NV
WALN2, 10301500,9.8,10.3,11.2,11.7,ft,Wabuska,NV
WADN2, 10351650,11,13,14,16,ft,Wadsworth,NV
VISN2, 10350000,13,15,18,21,ft,Vista,NV
UTRC1, 10336610,9.5,10.5,11.5,12.5,ft,South Lake Tahoe,CA
UTHC1, 103366092,8,8.5,9.5,10.5,ft,Meyers,CA
TTVC1, 10336780,8,9,9.5,10,ft,Tahoe Valley,CA
TRZN2, 10312275,8.5,8.8,9.2,9.5,ft,Fallon,NV
TRTC1, 10337500,7.5,8.5,9,9.5,ft,Tahoe City,CA
TRRN2, 10348000,9,11,12,13,ft,Reno,NV
TRCC1, 10338000,3.7,4.5,5.5,6.5,ft,Truckee,CA
TOPN2, 10297000,nan,nan,nan,nan,ft,Topaz Lake,NV
TNTN2, 10350340,nan,nan,nan,nan,ft,Tracy,NV
THLC1, 10337000,6228.7,6229.1,nan,nan,ft,Lake Tahoe at Tahoe City,CA
TBDN2, 10351600,8.5,10,11,13,ft,Derby Dam,NV
SWPN2, 10312210,nan,nan,nan,nan,ft,Stillwater Point Reservoir,NV
SWCN2, 10293048,9.5,10.5,11.5,12.5,ft,Sonoma,NV
STWN2, 10311000,8,10,10.5,11,ft,Carson City,NV
STPC1, 10344300,nan,nan,nan,nan,ft,Stampede Reservoir,CA
SFLN2, 13105000,9,10,11,13,ft,San Jacinto,NV
SFHN2, 10319900,9,9.5,10,10.5,ft,Ten Mile Creek,NV
SCRN2, 10349300,3.5,4.5,5,6,ft,Steamboat,NV
SCCN2, 09419665,nan,nan,nan,nan,ft,Charleston Blvd,NV
PSRC1, 10340300,5754,nan,nan,nan,ft,Prosser Creek Reservoir,CA
PALN2, 10322500,6,7,8,9,ft,Palisade,NV
OMCN2, 13175100,7,8,9,10,ft,Mountain City,NV
OGCN2, 13174500,3,3.5,4.5,5.5,ft,Wildhorse,NV
NTDN2, 10348245,6,7,7.8,8.5,ft,Spanish Springs Road,NV
NIXN2, 10351700,9,10.5,11.5,13,ft,Nixon,NV
MVYN2, 09418500,nan,nan,nan,nan,ft,Caliente,NV
MVEN2, 09417500,nan,nan,nan,nan,ft,Ursine,NV
MUDN2, 09419000,nan,20,22.5,25,ft,Glendale,NV
MOGN2, 10347460,10,12.5,13.5,14,ft,Mogul,NV
MOAN2, 09416000,nan,nan,nan,nan,ft,Moapa,NV
MLON2, 09419507,nan,nan,nan,nan,ft,Overton,NV
MHSN2, 10315500,5.5,6,7.5,9,ft,Hot Springs Creek nr Deeth,NV
MGCN2, 10322000,4.5,5,5.5,6,ft,Carlin,NV
MFTC1, 11392100,7,8.5,9.5,10.5,ft,Portola,CA
MASN2, 10300600,9.3,9.8,11,11.6,ft,Mason,NV
MARN2, 10329500,4,5,6.5,7,ft,Paradise Valley,NV
LHDN2, 10312100,4162.5,4163,4164,4168,ft,Lahontan Reservoir,NV
LCLN2, 10316500,4,4.8,5.5,6,ft,Lamoille,NV
KIDN2, 09419753,nan,nan,nan,nan,ft,Henderson,NV
JBGN2, 13162225,5,5.5,6.5,7,ft,Jarbidge,NV
ILAC1, 10342900,nan,nan,nan,nan,ft,Independence Lake,CA
HRPN2, 10335000,10.5,12,12.5,13,ft,Rye Patch,NV
HRIN2, 10333000,9.5,10.2,11.2,12,ft,Imlay,NV
HREN2, 10318500,7,8,9,11,ft,Elko,NV
HRCN2, 10321000,6,7,7.5,8.5,ft,Carlin,NV
HOYN2, 10297500,7,8,9,10,ft,Wellington,NV
HBMN2, 10325000,8.5,9.5,10.5,11.5,ft,Battle Mountain,NV
GNRC1, 10336645,3.5,4,5,6,ft,Meeks Bay,CA
GCPN2, 10348850,12.5,13,13.3,13.6,ft,Galena Creek St Park,NV
GBKN2, 10336730,4.5,nan,nan,nan,ft,Glenbrook,NV
FWNN2, 094196781,nan,nan,nan,nan,ft,Nellis Blvd,NV
FTCN2, 10312000,8,10,11,12,ft,Fort Churchill,NV
FARC1, 10346000,10,11,12,13,ft,Farad,CA
EWSN2, 10293500,7,8,8.8,9.5,ft,Strosnider Ditch,NV
EWBC1, 10293000,5.5,6,6.5,7,ft,Bridgeport,CA
DOGN2, 10347310,7,7.5,8.5,9.5,ft,Verdi,NV
DIXN2, 10320000,5,5.5,6,6.5,ft,Dixie Creek,NV
DCKC1, 10338500,5,5.5,6.3,7,ft,Donner Lk Nr Truckee,CA
DCHC1, 10338700,6.5,7.5,8.5,9.5,ft,Truckee,CA
CNBC1, 11348500,7.5,8.5,9,10,ft,Canby,CA
CMSN2, 10327500,8.5,9.5,10.5,11.5,ft,Comus,NV
CLEC1, 10296500,7.5,8,8.5,9,ft,Coleville (Lower Gage),CA
CEMC1, 10308200,6,8,8.5,9.5,ft,Markleeville,CA
CDYN2, 10311700,nan,nan,nan,nan,nan,Dayton,NV
CBLN2, 10312150,6.5,7,7.5,8,ft,Lahontan Dam,NV
BRON2, 13161500,6,7,8,10,ft,Rowland,NV
BKDC1, 10336660,11.5,12.5,nan,nan,ft,Tahoe City,CA
BCVC1, 10344490,5604,5605,5606,5607,ft,Boca Reservoir,CA
WOON3, 01075000,6,9,13,16,ft,Woodstock,NH
WLPN3, 01154500,26,28,32,35,ft,North Walpole,NH
WLBN3, 01144500,20,22,26,29,ft,West Lebanon,NH
WELV1, 01138500,9,11,14,17,ft,Wells River,VT
WCLN3, 01152500,5,7,9,11,ft,West Claremont,NH
SOUN3, 01089100,9,11,13,15,ft,Pembroke,NH
SOHN3, 01094000,8,9,11,13,ft,Merrimack,NH
RUMN3, 01076000,8,10,13,15,ft,Rumney,NH
PTRN3, 01082000,4,5.5,7,9,ft,Peterborough,NH
PLMN3, 01076500,10,13,18,21,ft,Plymouth,NH
NSTN3, 01129500,11,13,16,19,ft,North Stratford,NH
NSHN3, 01096508,16,18,26,35,ft,Nashua,NH
NCHN3, 01089500,6,7,12,16,ft,North Chichester,NH
MTHM3, 01100561,6.5,8,10,12,ft,Methuen,NH
MOPV1, 04284751,nan,nan,nan,nan,ft,Montpelier 2 SE,VT
MNTM3, 01170500,26,28,32,40,ft,Montague,MA
MFDN3, 01093852,8,9,11,12,ft,Milford,NH
LAMN3, 01073500,7,8,12,16,ft,Newmarket,NH
HENN3, 01085000,10,12,16,20,ft,Henniker,NH
GRMN3, 01054000,7,8,10,12,ft,Gorham,NH
GOFN3, 01092000,10,11,15,17,ft,Goffs Falls,NH
GFFN3, 01091500,7,9,10,12,ft,Goffstown,NH
FRJN3, 01081500,14,16,22,28,ft,Franklin Jct.,NH
DNSM3, 01096500,7,8,12,15,ft,East Pepperell,MA
DLTN3, 01131500,15,17,22,25,ft,Dalton,NH
DAVN3, 01086000,6,8,10,12,ft,Davisville,NH
CONN3, 01088400,12,14,17,20,ft,Concord,NH
CNWN3, 01064500,7,9,14,16,ft,Conway,NH
BRSN3, 01078000,6,8,12,14,ft,Bristol,NH
BETN3, 01137500,7,8,12,14,ft,Bethlehem,NH
YRDN4, 01443900,nan,nan,nan,nan,ft,Blairstown,NJ
WTCN4, 01403540,14,14,nan,nan,ft,Watchung,NJ
WSDN4, 01377500,3.5,4,5,5.5,ft,Westwood,NJ
WRDN4, 01386990,302.25,nan,nan,nan,ft,Wanaque Reservoir elevation,NJ
WNQN4, 01387000,5,6,8,9,ft,Wanaque,NJ
WHTN4, 01399670,6,nan,nan,nan,ft,Whitehouse Station,NJ
WHPN4, 01381400,nan,nan,nan,nan,ft,Morristown,NJ
WHIN4, 01381500,5,6,7,8,ft,Morristown,NJ
WETN4, 01402540,10,11.5,13,17,ft,Weston,NJ
WDTN4, 01482500,12,13,nan,nan,ft,Woodstown,NJ
WATN4, 01409110,nan,nan,nan,nan,ft,Waretown,NJ
WASN4, 01462500,12,16,19,22,ft,Washington Crossing,NJ
VNCN4, 01465850,6,7,9,11,ft,Vincentown,NJ
TWBN4, 01389005,8,9,11,13,ft,Two Bridges,NJ
TUKN4, 01411300,5.5,6,nan,nan,ft,Tuckahoe,NJ
TREN4, 01463500,17,20,23,25,ft,Trenton,NJ
TMRN4, 01408500,11,12,13,14,ft,Toms River,NJ
TKTN4, 01409335,4.1,4.6,5.6,6.6,ft,Tuckerton,NJ
TKSN4, 01440200,20,21,23,25,ft,Tocks Island,NJ
TACN4, 01464000,7,8.5,9.5,11,ft,Trenton,NJ
SWBN4, 01477120,15,16,17,18,ft,SWEDESBORO,NJ
SVLN4, 01410784,nan,nan,nan,nan,ft,Sicklerville,NJ
SUFN6, 01387450,3.5,4,nan,nan,ft,Suffern,NY
